iteration,gain_max,ugf,pm,temperature,vdd,vcm_diff
143,61.4872,17217300,63.9291,20,1.8,0.2
144,39.9767,13410100,66.3883,20,1.8,0.2
145,44.3012,14589500,65.2883,20,1.8,0.2
146,63.2857,17386600,63.6234,20,1.8,0.2
147,57.4417,16279800,63.8171,20,1.8,0.2
148,60.7748,16677100,63.5992,20,1.8,0.2
149,61.9248,17225100,63.8484,20,1.8,0.2
150,62.8832,17312700,63.696,20,1.8,0.2
1,56.5396,15889200,64.9339,27,1.8,0.2
2,61.382,16466000,64.2505,27,1.8,0.2
3,61.668,16660200,64.1966,27,1.8,0.2
4,62.0998,16916100,64.0326,27,1.8,0.2
5,35.7406,12082600,67.7785,27,1.8,0.2
6,64.3776,16960600,63.7727,27,1.8,0.2
7,61.8873,16820600,64.0757,27,1.8,0.2
8,62.0828,16930800,63.9885,27,1.8,0.2
9,41.9217,13795300,65.9723,27,1.8,0.2
10,51.096,15500900,64.3764,27,1.8,0.2
11,48.0536,14935000,64.7926,27,1.8,0.2
12,63.1459,17073100,63.7964,27,1.8,0.2
13,62.6624,17031700,63.9196,27,1.8,0.2
14,62.7386,17051200,63.9011,27,1.8,0.2
15,65.1279,17110200,63.6628,27,1.8,0.2
16,40.7011,13451600,66.2122,27,1.8,0.2
17,61.7968,16941200,64.0318,27,1.8,0.2
18,64.8559,16974100,63.7536,27,1.8,0.2
19,61.6918,16725600,64.1172,27,1.8,0.2
20,65.5144,17100000,63.6422,27,1.8,0.2
21,39.6735,13187400,66.4999,27,1.8,0.2
22,61.0619,16375800,64.3061,27,1.8,0.2
23,62.5478,16545600,63.7158,27,1.8,0.2
24,52.3535,15615800,64.2626,27,1.8,0.2
25,62.3241,17061000,63.9437,27,1.8,0.2
26,62.2099,17037200,63.997,27,1.8,0.2
27,65.3093,16998000,63.6642,27,1.8,0.2
28,59.7982,16258500,64.4141,27,1.8,0.2
29,65.6077,16941500,63.7141,27,1.8,0.2
30,58.798,16203000,63.9146,27,1.8,0.2
31,61.652,16647500,64.1202,27,1.8,0.2
32,64.5352,17048500,63.7091,27,1.8,0.2
33,62.2604,17075800,63.924,27,1.8,0.2
34,58.6995,16288500,64.622,27,1.8,0.2
35,54.2234,15819400,64.1014,27,1.8,0.2
36,61.7957,16780100,64.1128,27,1.8,0.2
37,60.9964,16439500,63.7678,27,1.8,0.2
38,61.139,16404700,64.291,27,1.8,0.2
39,64.4445,17060100,63.7159,27,1.8,0.2
40,66.0437,16953400,63.6354,27,1.8,0.2
41,65.9368,16961800,63.6636,27,1.8,0.2
42,43.7238,14148100,65.4834,27,1.8,0.2
43,65.865,16923400,63.6537,27,1.8,0.2
44,62.0123,17042400,64.0006,27,1.8,0.2
45,50.3775,15296300,64.5241,27,1.8,0.2
46,48.6186,15127500,64.6887,27,1.8,0.2
47,65.865,16981000,63.6411,27,1.8,0.2
48,61.7421,16762600,64.1383,27,1.8,0.2
49,64.6129,17076000,63.7255,27,1.8,0.2
50,62.1861,16978500,63.9788,27,1.8,0.2
51,62.0198,16930700,63.983,27,1.8,0.2
52,61.7758,16782300,64.1517,27,1.8,0.2
53,61.7642,16648000,64.1832,27,1.8,0.2
54,65.9003,16881600,63.6582,27,1.8,0.2
55,62.6018,17070000,63.91,27,1.8,0.2
56,57.4076,16088600,63.9541,27,1.8,0.2
57,48.1203,15431400,66.482,27,1.8,0.2
58,62.4141,17007800,63.944,27,1.8,0.2
59,61.9646,17047500,63.9399,27,1.8,0.2
60,62.0177,17006100,64.0074,27,1.8,0.2
61,62.0958,16992000,63.9528,27,1.8,0.2
62,43.6605,14129100,65.5289,27,1.8,0.2
63,62.294,16937500,63.9599,27,1.8,0.2
64,56.1634,16026900,63.9816,27,1.8,0.2
65,64.9821,16872000,63.6295,27,1.8,0.2
66,43.7503,15089300,67.8256,27,1.8,0.2
67,46.3084,14645200,65.0556,27,1.8,0.2
68,36.6431,12337900,67.4302,27,1.8,0.2
69,52.0171,15555700,64.315,27,1.8,0.2
70,57.5675,16260500,63.9309,27,1.8,0.2
71,48.4098,15006000,64.7929,27,1.8,0.2
72,62.3729,16518600,63.7299,27,1.8,0.2
73,62.3822,17035900,63.8901,27,1.8,0.2
74,61.2831,16432800,64.2362,27,1.8,0.2
75,61.766,16836400,64.0951,27,1.8,0.2
76,54.9729,15950300,64.0598,27,1.8,0.2
77,65.5243,17032500,63.6962,27,1.8,0.2
78,44.0798,15014200,67.6476,27,1.8,0.2
79,63.2661,17043200,63.813,27,1.8,0.2
80,62.8445,17165300,63.8935,27,1.8,0.2
81,38.9466,12951300,66.6981,27,1.8,0.2
82,62.168,17121200,63.9289,27,1.8,0.2
83,61.5662,16616900,64.1328,27,1.8,0.2
84,65.9192,17024500,63.6035,27,1.8,0.2
85,65.5211,16878100,63.6228,27,1.8,0.2
86,61.6312,16436000,63.7218,27,1.8,0.2
87,61.7755,16867100,64.1085,27,1.8,0.2
88,62.0394,16950700,63.9982,27,1.8,0.2
89,61.5878,16535100,64.267,27,1.8,0.2
90,65.2404,16970500,63.6852,27,1.8,0.2
91,55.6276,15903800,65.0493,27,1.8,0.2
92,61.7822,16827100,64.1073,27,1.8,0.2
93,61.7333,16738700,64.146,27,1.8,0.2
94,51.1079,15409700,64.4418,27,1.8,0.2
95,62.3449,17094700,63.9471,27,1.8,0.2
96,54.3931,15832600,64.0717,27,1.8,0.2
97,60.0892,16488600,63.7439,27,1.8,0.2
98,61.9975,16892200,64.0048,27,1.8,0.2
99,61.4621,16524700,64.2031,27,1.8,0.2
100,61.8834,17009900,63.9819,27,1.8,0.2
101,61.7085,16743600,64.1629,27,1.8,0.2
102,64.7189,16788300,63.632,27,1.8,0.2
103,61.5336,16702700,64.1575,27,1.8,0.2
104,62.1669,17030300,63.9959,27,1.8,0.2
105,58.6763,16134700,64.6002,27,1.8,0.2
106,61.548,16618100,64.2061,27,1.8,0.2
107,62.1768,16919800,64.0133,27,1.8,0.2
108,47.2305,14927200,64.8967,27,1.8,0.2
109,59.1454,16293800,63.826,27,1.8,0.2
110,61.8156,16971700,64.0443,27,1.8,0.2
111,45.7836,14580500,65.1093,27,1.8,0.2
112,65.7906,16919000,63.5653,27,1.8,0.2
113,62.1782,17026500,63.9849,27,1.8,0.2
114,40.8103,13442500,66.133,27,1.8,0.2
115,63.9478,16689900,63.6886,27,1.8,0.2
116,41.0308,13462700,66.1262,27,1.8,0.2
117,45.8103,14507200,65.0918,27,1.8,0.2
118,59.1879,16207600,63.8164,27,1.8,0.2
119,61.8869,16848800,64.0902,27,1.8,0.2
120,57.44,16051900,63.9397,27,1.8,0.2
121,63.8475,16680800,63.6587,27,1.8,0.2
122,61.748,16605800,64.2034,27,1.8,0.2
123,61.7423,16717400,64.1252,27,1.8,0.2
124,62.0241,16996500,63.9557,27,1.8,0.2
125,61.074,16503400,64.2359,27,1.8,0.2
126,43.3256,15044500,67.966,27,1.8,0.2
127,61.7653,16886900,64.0937,27,1.8,0.2
128,64.5308,17156400,63.7061,27,1.8,0.2
129,61.7048,16627200,64.1666,27,1.8,0.2
130,61.4701,16504900,64.2018,27,1.8,0.2
131,61.8307,16861800,64.0917,27,1.8,0.2
132,62.2098,16860800,63.997,27,1.8,0.2
133,65.8778,17020800,63.5811,27,1.8,0.2
134,61.8635,16868200,64.0428,27,1.8,0.2
135,61.7228,16597400,64.1719,27,1.8,0.2
136,65.8715,16937400,63.6121,27,1.8,0.2
137,62.0674,16878100,64.0026,27,1.8,0.2
138,62.987,17154700,63.8444,27,1.8,0.2
139,45.8341,14555600,65.1079,27,1.8,0.2
140,64.0143,17123000,63.8034,27,1.8,0.2
141,41.3541,13510700,66.0217,27,1.8,0.2
142,37.439,12495300,67.1118,27,1.8,0.2
143,61.7799,16961600,64.0722,27,1.8,0.2
144,39.3597,13011100,66.6102,27,1.8,0.2
145,43.5175,14186400,65.5234,27,1.8,0.2
146,63.932,17144500,63.7391,27,1.8,0.2
147,56.0394,15926700,64.0064,27,1.8,0.2
148,59.626,16354500,63.7621,27,1.8,0.2
149,62.2714,16975700,63.9882,27,1.8,0.2
150,63.2717,17067200,63.8336,27,1.8,0.2
1,53.7957,14863100,65.6514,50,1.8,0.2
2,61.7226,15538100,64.5892,50,1.8,0.2
3,62.3183,15761800,64.5472,50,1.8,0.2
4,62.9271,16052300,64.4236,50,1.8,0.2
5,34.8724,11064100,68.1438,50,1.8,0.2
6,66.4081,16080200,64.0657,50,1.8,0.2
7,62.6831,15955700,64.4549,50,1.8,0.2
8,63.0456,16093000,64.366,50,1.8,0.2
9,40.332,12608500,66.5452,50,1.8,0.2
10,47.2752,14126900,65.123,50,1.8,0.2
11,44.597,13503200,65.5818,50,1.8,0.2
12,64.2811,16235000,64.1841,50,1.8,0.2
13,63.7237,16190400,64.3063,50,1.8,0.2
14,63.6814,16204700,64.3034,50,1.8,0.2
15,66.367,16241300,64.031,50,1.8,0.2
16,39.0949,12248400,66.7873,50,1.8,0.2
17,62.5377,16039200,64.4248,50,1.8,0.2
18,66.4382,16091000,64.0768,50,1.8,0.2
19,62.3538,15815200,64.4784,50,1.8,0.2
20,66.3917,16225700,64.0274,50,1.8,0.2
21,38.165,11996000,67.0537,50,1.8,0.2
22,61.1756,15444600,64.6557,50,1.8,0.2
23,58.3186,15416300,64.2187,50,1.8,0.2
24,48.2494,14244500,65.0016,50,1.8,0.2
25,63.3715,16220300,64.3342,50,1.8,0.2
26,63.2847,16200700,64.3781,50,1.8,0.2
27,66.416,16114900,64.0168,50,1.8,0.2
28,58.8727,15291300,64.873,50,1.8,0.2
29,66.0847,16010200,64.0723,50,1.8,0.2
30,53.3499,14894000,64.5673,50,1.8,0.2
31,62.1992,15712800,64.4692,50,1.8,0.2
32,65.938,16196400,64.0717,50,1.8,0.2
33,63.0985,16216000,64.3394,50,1.8,0.2
34,55.157,15170700,65.4771,50,1.8,0.2
35,48.5574,14288400,64.9474,50,1.8,0.2
36,62.5614,15911200,64.4852,50,1.8,0.2
37,56.781,15306300,64.2999,50,1.8,0.2
38,61.5755,15518100,64.607,50,1.8,0.2
39,65.8623,16205000,64.0787,50,1.8,0.2
40,66.1002,16059900,64.0347,50,1.8,0.2
41,66.1659,16068900,64.0545,50,1.8,0.2
42,42.0378,12974600,66.0325,50,1.8,0.2
43,66.3975,16055700,64.0407,50,1.8,0.2
44,62.8664,16181200,64.4028,50,1.8,0.2
45,47.2822,14024900,65.1847,50,1.8,0.2
46,45.4078,13762200,65.4364,50,1.8,0.2
47,65.4564,16065300,64.0504,50,1.8,0.2
48,62.3857,15823700,64.5076,50,1.8,0.2
49,66.2363,16208000,64.075,50,1.8,0.2
50,63.0665,16126000,64.376,50,1.8,0.2
51,62.8979,16081800,64.3665,50,1.8,0.2
52,62.4737,15893000,64.5202,50,1.8,0.2
53,62.4603,15761000,64.5312,50,1.8,0.2
54,66.4115,16012300,64.0362,50,1.8,0.2
55,63.9436,16234700,64.2706,50,1.8,0.2
56,51.5577,14691200,64.6833,50,1.8,0.2
57,45.5711,14357600,67.4785,50,1.8,0.2
58,63.395,16160900,64.3361,50,1.8,0.2
59,62.8829,16204100,64.3332,50,1.8,0.2
60,62.8549,16145300,64.4083,50,1.8,0.2
61,62.942,16134000,64.3504,50,1.8,0.2
62,41.7676,12902000,66.1282,50,1.8,0.2
63,63.2024,16087400,64.3458,50,1.8,0.2
64,51.4863,14719200,64.6595,50,1.8,0.2
65,63.3635,15896400,64.056,50,1.8,0.2
66,41.9479,13977700,68.8389,50,1.8,0.2
67,43.7554,13345600,65.7267,50,1.8,0.2
68,35.7841,11319800,67.7955,50,1.8,0.2
69,48.2328,14237400,65.0209,50,1.8,0.2
70,52.2616,14916800,64.6381,50,1.8,0.2
71,45.1508,13628900,65.5393,50,1.8,0.2
72,58.0462,15372800,64.242,50,1.8,0.2
73,63.3251,16187500,64.2862,50,1.8,0.2
74,61.2258,15455100,64.6109,50,1.8,0.2
75,62.5072,15948700,64.4736,50,1.8,0.2
76,50.3293,14612000,64.7704,50,1.8,0.2
77,66.4105,16136900,64.0639,50,1.8,0.2
78,42.8138,14002600,68.4042,50,1.8,0.2
79,64.8125,16206400,64.1634,50,1.8,0.2
80,63.8378,16310100,64.3061,50,1.8,0.2
81,37.6662,11819600,67.1899,50,1.8,0.2
82,63.031,16258800,64.3381,50,1.8,0.2
83,62.0369,15684000,64.4812,50,1.8,0.2
84,66.0074,16144800,64.0117,50,1.8,0.2
85,65.3026,16003300,64.0262,50,1.8,0.2
86,56.692,15244100,64.2689,50,1.8,0.2
87,62.5212,15981500,64.4899,50,1.8,0.2
88,62.9116,16098500,64.3888,50,1.8,0.2
89,62.0635,15607200,64.6048,50,1.8,0.2
90,66.4216,16111300,64.0486,50,1.8,0.2
91,52.0608,14826500,65.9421,50,1.8,0.2
92,62.4982,15936600,64.4764,50,1.8,0.2
93,62.4736,15857600,64.5141,50,1.8,0.2
94,47.2854,14040800,65.1814,50,1.8,0.2
95,63.1839,16230000,64.3662,50,1.8,0.2
96,50.6214,14590100,64.7047,50,1.8,0.2
97,55.7867,15325600,64.3144,50,1.8,0.2
98,62.8395,16036000,64.3882,50,1.8,0.2
99,61.9092,15604200,64.542,50,1.8,0.2
100,62.6576,16127200,64.3899,50,1.8,0.2
101,62.4206,15861200,64.5243,50,1.8,0.2
102,63.2498,15833800,64.0501,50,1.8,0.2
103,61.9994,15767700,64.5213,50,1.8,0.2
104,63.0559,16175000,64.3961,50,1.8,0.2
105,56.6038,15115600,65.2096,50,1.8,0.2
106,62.0889,15706700,64.5523,50,1.8,0.2
107,63.098,16073900,64.3991,50,1.8,0.2
108,44.4884,13612900,65.5965,50,1.8,0.2
109,53.4566,14971300,64.4975,50,1.8,0.2
110,62.6341,16113800,64.4357,50,1.8,0.2
111,43.1317,13239700,65.8186,50,1.8,0.2
112,65.1901,15997800,63.9691,50,1.8,0.2
113,63.0735,16169300,64.3817,50,1.8,0.2
114,39.504,12322300,66.6195,50,1.8,0.2
115,61.2039,15652100,64.1332,50,1.8,0.2
116,39.1817,12204700,66.7493,50,1.8,0.2
117,43.418,13232100,65.7368,50,1.8,0.2
118,54.5968,15008600,64.389,50,1.8,0.2
119,62.6885,15984800,64.4708,50,1.8,0.2
120,54.1033,14951400,64.4629,50,1.8,0.2
121,62.1928,15732500,64.077,50,1.8,0.2
122,62.3771,15689000,64.5528,50,1.8,0.2
123,62.3904,15790100,64.488,50,1.8,0.2
124,62.8644,16140900,64.36,50,1.8,0.2
125,60.753,15515000,64.6479,50,1.8,0.2
126,41.4828,13914200,69.0332,50,1.8,0.2
127,62.538,16023800,64.4715,50,1.8,0.2
128,65.933,16299100,64.0782,50,1.8,0.2
129,62.3952,15754200,64.5048,50,1.8,0.2
130,61.7327,15546000,64.5564,50,1.8,0.2
131,62.6141,15991600,64.4754,50,1.8,0.2
132,63.1802,16019800,64.3667,50,1.8,0.2
133,65.6028,16119200,63.9978,50,1.8,0.2
134,62.6131,15979400,64.4274,50,1.8,0.2
135,62.3537,15700100,64.5087,50,1.8,0.2
136,65.3778,16018800,64.0132,50,1.8,0.2
137,63.0357,16043000,64.3716,50,1.8,0.2
138,64.2858,16314200,64.2262,50,1.8,0.2
139,43.6353,13316800,65.727,50,1.8,0.2
140,65.7154,16267500,64.1548,50,1.8,0.2
141,39.8608,12353800,66.5423,50,1.8,0.2
142,36.3176,11411900,67.5408,50,1.8,0.2
143,62.5899,16107100,64.4604,50,1.8,0.2
144,37.9167,11840000,67.145,50,1.8,0.2
145,41.7235,12981800,66.1149,50,1.8,0.2
146,65.8852,16291500,64.067,50,1.8,0.2
147,52.0672,14715800,64.6105,50,1.8,0.2
148,55.0911,15165800,64.3358,50,1.8,0.2
149,63.239,16130900,64.3749,50,1.8,0.2
150,64.2959,16221700,64.2318,50,1.8,0.2
1,52.0544,16408600,66.37,20,1.9,0.2
2,62.1816,17310700,64.7912,20,1.9,0.2
3,63.1958,17666000,64.664,20,1.9,0.2
4,63.7921,18183200,64.4859,20,1.9,0.2
5,35.776,12209000,68.9662,20,1.9,0.2
6,66.0285,18402600,64.2121,20,1.9,0.2
7,63.5981,18021000,64.5369,20,1.9,0.2
8,63.769,18205300,64.4525,20,1.9,0.2
9,41.4455,14183600,67.0546,20,1.9,0.2
10,49.1736,16188500,65.2823,20,1.9,0.2
11,47.0418,15599000,65.7062,20,1.9,0.2
12,64.8114,18490700,64.2374,20,1.9,0.2
13,64.3366,18404700,64.3622,20,1.9,0.2
14,64.4522,18436900,64.3383,20,1.9,0.2
15,67.0309,18602000,64.0716,20,1.9,0.2
16,40.3875,13803000,67.304,20,1.9,0.2
17,63.4998,18101400,64.4886,20,1.9,0.2
18,66.7631,18429500,64.1691,20,1.9,0.2
19,63.2728,17756800,64.5882,20,1.9,0.2
20,67.7372,18592700,64.0301,20,1.9,0.2
21,39.3001,13441000,67.6518,20,1.9,0.2
22,61.4928,17200600,64.8868,20,1.9,0.2
23,63.2882,17904600,64.1462,20,1.9,0.2
24,50.9309,16465600,65.0516,20,1.9,0.2
25,64.0166,18406800,64.391,20,1.9,0.2
26,63.8966,18359500,64.4479,20,1.9,0.2
27,67.2433,18475700,64.0806,20,1.9,0.2
28,56.5746,16848200,65.5335,20,1.9,0.2
29,67.337,18410300,64.1473,20,1.9,0.2
30,57.7721,17346300,64.4778,20,1.9,0.2
31,63.0635,17605600,64.6001,20,1.9,0.2
32,66.0986,18499800,64.1504,20,1.9,0.2
33,63.9664,18413000,64.3708,20,1.9,0.2
34,54.8258,16858100,65.8738,20,1.9,0.2
35,52.31,16688700,64.8699,20,1.9,0.2
36,63.4861,17917600,64.5781,20,1.9,0.2
37,60.6889,17712400,64.2492,20,1.9,0.2
38,61.3803,17200300,64.8966,20,1.9,0.2
39,65.9936,18503100,64.1569,20,1.9,0.2
40,68.3796,18433000,64.0265,20,1.9,0.2
41,68.2738,18442400,64.0528,20,1.9,0.2
42,42.921,14564400,66.5515,20,1.9,0.2
43,68.1074,18405600,64.0535,20,1.9,0.2
44,63.6836,18290800,64.4626,20,1.9,0.2
45,48.5957,15948500,65.449,20,1.9,0.2
46,47.6421,15846500,65.5679,20,1.9,0.2
47,68.1964,18460200,64.0165,20,1.9,0.2
48,63.3328,17809700,64.5985,20,1.9,0.2
49,66.0751,18524600,64.1742,20,1.9,0.2
50,63.8458,18270800,64.4408,20,1.9,0.2
51,63.7171,18188300,64.443,20,1.9,0.2
52,63.3469,17808900,64.6276,20,1.9,0.2
53,63.3603,17688000,64.6479,20,1.9,0.2
54,68.3285,18338000,64.0435,20,1.9,0.2
55,64.2646,18435600,64.3551,20,1.9,0.2
56,55.6143,17120800,64.6005,20,1.9,0.2
57,44.2599,15763300,68.4441,20,1.9,0.2
58,64.0534,18337000,64.402,20,1.9,0.2
59,63.6998,18335400,64.3981,20,1.9,0.2
60,63.7348,18282400,64.4582,20,1.9,0.2
61,63.7886,18275700,64.4076,20,1.9,0.2
62,42.8603,14537800,66.6038,20,1.9,0.2
63,63.9547,18242600,64.4163,20,1.9,0.2
64,54.7879,17054800,64.6353,20,1.9,0.2
65,66.9989,18331800,64.016,20,1.9,0.2
66,41.3249,15349600,69.7169,20,1.9,0.2
67,45.0442,15129700,66.0923,20,1.9,0.2
68,36.7013,12531200,68.5742,20,1.9,0.2
69,50.0856,16309300,65.1787,20,1.9,0.2
70,56.6192,17400200,64.5087,20,1.9,0.2
71,47.039,15614000,65.75,20,1.9,0.2
72,63.5104,17890000,64.156,20,1.9,0.2
73,64.0227,18364900,64.3505,20,1.9,0.2
74,62.0161,17278400,64.7811,20,1.9,0.2
75,63.4476,17957000,64.558,20,1.9,0.2
76,52.7053,16819000,64.83,20,1.9,0.2
77,67.6681,18500900,64.0897,20,1.9,0.2
78,41.6007,15294400,69.5249,20,1.9,0.2
79,64.8254,18452500,64.2693,20,1.9,0.2
80,64.377,18535400,64.3479,20,1.9,0.2
81,38.842,13243300,67.8028,20,1.9,0.2
82,63.8452,18427000,64.3768,20,1.9,0.2
83,62.8339,17543400,64.6236,20,1.9,0.2
84,68.3259,18519400,63.9801,20,1.9,0.2
85,67.7064,18347000,64.0074,20,1.9,0.2
86,62.2031,17775400,64.1702,20,1.9,0.2
87,63.4585,17998000,64.5678,20,1.9,0.2
88,63.7427,18226100,64.4537,20,1.9,0.2
89,62.8312,17448400,64.7494,20,1.9,0.2
90,66.9571,18441400,64.1188,20,1.9,0.2
91,50.9513,16404900,66.5759,20,1.9,0.2
92,63.4062,17904100,64.57,20,1.9,0.2
93,63.4156,17844300,64.612,20,1.9,0.2
94,49.4394,16140800,65.3125,20,1.9,0.2
95,63.98,18418000,64.4013,20,1.9,0.2
96,52.5754,16718800,64.8242,20,1.9,0.2
97,59.7607,17758500,64.2355,20,1.9,0.2
98,63.6838,18125600,64.4712,20,1.9,0.2
99,62.6016,17422700,64.7083,20,1.9,0.2
100,63.5801,18190400,64.4548,20,1.9,0.2
101,63.3348,17807000,64.6255,20,1.9,0.2
102,66.6999,18243600,64.0251,20,1.9,0.2
103,62.7619,17628400,64.6545,20,1.9,0.2
104,63.8309,18319900,64.4559,20,1.9,0.2
105,54.7856,16693900,65.8492,20,1.9,0.2
106,62.8492,17553400,64.6951,20,1.9,0.2
107,63.8861,18220600,64.4663,20,1.9,0.2
108,45.6639,15417600,65.9417,20,1.9,0.2
109,58.7249,17530700,64.3443,20,1.9,0.2
110,63.5587,18199800,64.4958,20,1.9,0.2
111,44.7887,15101400,66.1187,20,1.9,0.2
112,68.1414,18402400,63.9492,20,1.9,0.2
113,63.8066,18292000,64.4495,20,1.9,0.2
114,40.4789,13791800,67.224,20,1.9,0.2
115,65.7584,18115500,64.0903,20,1.9,0.2
116,40.6119,13795800,67.2323,20,1.9,0.2
117,44.6661,14985900,66.1322,20,1.9,0.2
118,58.2429,17369800,64.3696,20,1.9,0.2
119,63.5913,18048700,64.5477,20,1.9,0.2
120,55.4212,17045300,64.6069,20,1.9,0.2
121,65.6508,18123300,64.0594,20,1.9,0.2
122,63.2582,17592700,64.6776,20,1.9,0.2
123,63.3244,17754600,64.5899,20,1.9,0.2
124,63.7326,18277000,64.4185,20,1.9,0.2
125,61.1521,17296000,64.8668,20,1.9,0.2
126,40.9538,15285200,69.8921,20,1.9,0.2
127,63.4579,18025900,64.5552,20,1.9,0.2
128,66.2971,18620800,64.1234,20,1.9,0.2
129,63.2697,17651900,64.6294,20,1.9,0.2
130,62.5444,17391300,64.7113,20,1.9,0.2
131,63.5408,18046800,64.5483,20,1.9,0.2
132,63.8461,18128100,64.4662,20,1.9,0.2
133,68.3647,18542800,63.9625,20,1.9,0.2
134,63.5417,18016300,64.5078,20,1.9,0.2
135,63.1657,17558200,64.6492,20,1.9,0.2
136,68.0915,18399400,63.9886,20,1.9,0.2
137,63.7496,18133400,64.4709,20,1.9,0.2
138,64.5282,18554600,64.3003,20,1.9,0.2
139,44.692,15034200,66.1484,20,1.9,0.2
140,65.682,18567300,64.2312,20,1.9,0.2
141,40.924,13865200,67.1142,20,1.9,0.2
142,37.2534,12656100,68.2969,20,1.9,0.2
143,63.4971,18145200,64.5339,20,1.9,0.2
144,39.2084,13310400,67.7182,20,1.9,0.2
145,42.8247,14631900,66.5754,20,1.9,0.2
146,65.7482,18609700,64.1573,20,1.9,0.2
147,53.8284,16832700,64.7385,20,1.9,0.2
148,58.816,17555500,64.2924,20,1.9,0.2
149,63.9738,18298900,64.4372,20,1.9,0.2
150,64.8745,18476000,64.2783,20,1.9,0.2
1,51.6137,16065600,66.5203,27,1.9,0.2
2,62.191,16970100,64.8827,27,1.9,0.2
3,63.301,17324400,64.7617,27,1.9,0.2
4,63.9296,17832400,64.6063,27,1.9,0.2
5,35.6089,11887200,69.0518,27,1.9,0.2
6,66.6999,18052700,64.3049,27,1.9,0.2
7,63.73,17675100,64.6504,27,1.9,0.2
8,63.934,17867100,64.5681,27,1.9,0.2
9,41.1209,13791100,67.2027,27,1.9,0.2
10,48.3492,15703800,65.5048,27,1.9,0.2
11,46.1946,15090900,65.9453,27,1.9,0.2
12,65.0181,18137700,64.3661,27,1.9,0.2
13,64.5252,18054800,64.4878,27,1.9,0.2
14,64.6082,18082000,64.4694,27,1.9,0.2
15,67.4244,18240600,64.1929,27,1.9,0.2
16,40.0363,13405400,67.4549,27,1.9,0.2
17,63.6181,17742800,64.6054,27,1.9,0.2
18,67.3434,18071200,64.272,27,1.9,0.2
19,63.3745,17407100,64.6895,27,1.9,0.2
20,67.9949,18226600,64.1596,27,1.9,0.2
21,38.9829,13055900,67.7909,27,1.9,0.2
22,61.4332,16860200,64.9826,27,1.9,0.2
23,61.9092,17451500,64.3234,27,1.9,0.2
24,49.9298,15962800,65.2857,27,1.9,0.2
25,64.201,18060800,64.5152,27,1.9,0.2
26,64.0859,18018800,64.5678,27,1.9,0.2
27,67.7094,18112800,64.1933,27,1.9,0.2
28,56.3579,16513600,65.6413,27,1.9,0.2
29,67.9836,18043400,64.2457,27,1.9,0.2
30,56.1363,16832600,64.707,27,1.9,0.2
31,63.1311,17252400,64.6969,27,1.9,0.2
32,66.4224,18143900,64.2723,27,1.9,0.2
33,64.1023,18056500,64.5018,27,1.9,0.2
34,53.8485,16471700,66.1185,27,1.9,0.2
35,50.8052,16114300,65.1534,27,1.9,0.2
36,63.6134,17576800,64.6859,27,1.9,0.2
37,59.3584,17254900,64.4404,27,1.9,0.2
38,61.5244,16884600,64.9656,27,1.9,0.2
39,66.3136,18147000,64.2788,27,1.9,0.2
40,68.3905,18060700,64.1615,27,1.9,0.2
41,68.3526,18070400,64.185,27,1.9,0.2
42,42.6118,14179000,66.6881,27,1.9,0.2
43,68.2525,18040900,64.1843,27,1.9,0.2
44,63.8276,17944900,64.5836,27,1.9,0.2
45,47.9892,15507000,65.6369,27,1.9,0.2
46,46.8765,15360900,65.7926,27,1.9,0.2
47,68.0006,18078700,64.1597,27,1.9,0.2
48,63.4278,17447700,64.7038,27,1.9,0.2
49,66.5109,18168800,64.2891,27,1.9,0.2
50,63.9949,17922600,64.5633,27,1.9,0.2
51,63.8659,17845800,64.5596,27,1.9,0.2
52,63.4644,17471300,64.7285,27,1.9,0.2
53,63.4759,17347800,64.7463,27,1.9,0.2
54,68.3786,17973200,64.1751,27,1.9,0.2
55,64.5156,18093700,64.4728,27,1.9,0.2
56,53.9672,16576800,64.8578,27,1.9,0.2
57,43.9874,15418400,68.6068,27,1.9,0.2
58,64.2239,17988900,64.5256,27,1.9,0.2
59,63.8552,17992900,64.5185,27,1.9,0.2
60,63.8737,17932100,64.5813,27,1.9,0.2
61,63.93,17925700,64.5301,27,1.9,0.2
62,42.4868,14133200,66.7575,27,1.9,0.2
63,64.1101,17894700,64.5368,27,1.9,0.2
64,53.5443,16555100,64.8634,27,1.9,0.2
65,66.4635,17932100,64.1652,27,1.9,0.2
66,41.0943,14994400,69.886,27,1.9,0.2
67,44.531,14693800,66.2726,27,1.9,0.2
68,36.5332,12205500,68.6603,27,1.9,0.2
69,49.2765,15836300,65.3941,27,1.9,0.2
70,55.0586,16876600,64.7533,27,1.9,0.2
71,46.3162,15134500,65.9679,27,1.9,0.2
72,62.1456,17437700,64.3301,27,1.9,0.2
73,64.1851,18015500,64.4749,27,1.9,0.2
74,61.8498,16915800,64.8927,27,1.9,0.2
75,63.5684,17609300,64.6675,27,1.9,0.2
76,51.6244,16321400,65.0617,27,1.9,0.2
77,68.0401,18132900,64.2089,27,1.9,0.2
78,41.523,14974400,69.6145,27,1.9,0.2
79,65.1369,18106300,64.3863,27,1.9,0.2
80,64.554,18180500,64.4801,27,1.9,0.2
81,38.5638,12872100,67.9293,27,1.9,0.2
82,63.9904,18074300,64.5039,27,1.9,0.2
83,62.878,17193900,64.7196,27,1.9,0.2
